timestamp,blockReward
1686629795,0.010480290216420738
1686629807,0.010733856377225198
1686629819,0.016688762255671177
1686629831,0.011184881080740454
1686629843,0.022008989676252683
1686629855,0.013874122288051839
1686629867,0.010197733400249192
1686629879,0.015595956682855639
1686629891,0.019036987288881402
1686629903,0.082813777080257462
1686629915,0.042214804643847625
1686629927,0.104604249852691248
1686629939,0.02597048274475556
1686629951,0.05366757843647898
1686629963,0.074325550205545718
1686629975,0.019454849625730976
1686629987,0.033681040332006211
1686629999,0.033056136222701103
1686630011,0.030242144235850504
1686630023,0.329173021829735935
1686630035,0.048074264296614594
1686630047,0.051967802770172025
1686630059,0.013559540626002823
1686630071,0.023191346471608122
1686630083,0.140587755516244704
1686630095,0.056628055425446481
1686630107,0.083728793463102354
1686630119,0.017025129567305468
1686630131,0.028144830190461734
1686630143,0.043679559208483305
1686630155,0.009060313848447321
1686630167,0.026659139499405569
1686630179,0.03364394064165326
1686630191,0.061951108160539633
1686630203,0.011563353916574716
1686630215,0.015143431769198889
1686630227,0.069658771943347931
1686630239,0.020693429499219011
1686630251,0.014083722427339121
1686630263,0.006937273091097948
1686630275,0.021065646872381654
1686630287,0.066180852748350669
1686630299,0.031475867395412253
1686630311,0.038981320911494274
1686630323,0.006182044917774892
1686630335,0.017830067572089561
1686630347,0.034473657727843524
1686630359,0.018483804888463248
1686630383,0.122793910143055618
1686630395,0.020123953159821155
1686630407,0.015190945019895043
1686630419,0.023974057064290505
1686630431,0.024568344340452453
1686630443,0.017707935135201962
1686630455,0.010146869986810659
1686630467,0.009379034787135109
1686630479,0.021927404275564702
1686630491,0.024161128229220877
1686630503,0.013032047079767677
1686630515,0.026397248086853955
1686630539,0.024141570320703385
1686630551,0.038781499354122618
1686630563,0.123222162614565772
1686630575,0.0218511095083715
1686630587,0.030012522992810361
1686630599,0.073913730815240372
1686630623,0.036152895389472616
1686630635,0.079505648570845354
1686630647,0.031569394720364961
1686630659,0.021422901384725794
1686630671,0.067368234118350346
1686630683,0.024055242621473794
1686630695,0.047465017466041971
1686630707,0.011056158104296101
1686630719,0.046011407571654532
1686630731,0.02581150353155096
1686630743,0.027895685086114477
1686630755,0.012780145065949005
1686630767,0.043879278265087942
1686630779,0.024992472649574086
1686630791,0.090847727861726973
1686630803,0.016260589100580861
1686630815,0.028159694645180391
1686630827,0.054460823792182846
1686630839,0.021508184029647659
1686630851,0.015950667619626494
1686630863,0.017066819918157384
1686630875,0.010570637670863045
1686630887,0.025314428805904366
1686630899,0.028059123637168639
1686630911,0.018979626362760416
1686630923,0.034414481488116759
1686630935,0.011100274793957337
1686630947,0.012197295069642585
1686630959,0.027334970170708718
1686630971,0.051177438654196489
1686630983,0.066133724963758953
1686630995,0.058288569291243105
1686631007,0.013817653684106815
1686631019,0.022318143983328721
1686631031,0.052180995197929284
1686631043,0.016467668667053729
1686631055,0.091489368485228397
1686631067,0.061711886234005122
1686631079,0.014449460968516578
1686631091,0.04124918234870086
1686631103,0.024051473567696242
1686631115,0.020509474425462942
1686631127,0.063357311139296465
1686631139,0.060779983513833372
1686631151,0.048739734100669835
1686631163,0.04558814473426204
1686631175,0.048536940006695588
1686631187,0.011620048640357029
1686631199,0.034933667417865913
1686631211,0.041565968533965753
1686631223,1.185705845179233892
1686631235,0.069342099678364338
1686631247,0.02856877011237888
1686631259,0.029550836053359482
1686631271,0.047014289338681232
1686631283,0.020761906196699008
1686631295,0.019775716686240066
1686631307,0.018955691366451403
1686631319,0.028375889861574216
1686631331,0.02188003907547814
1686631343,0.043025208134817457
1686631355,0.026127440002480852
1686631367,0.022457672253053701
1686631379,0.014134625673517636
1686631391,0.019579029575106619
1686631403,0.008401614484261864
1686631415,0.032733996599402196
1686631427,0.018475660500856784
1686631439,0.012687775103432087
1686631463,0.029181942976466907
1686631475,0.009310784639232247
1686631487,0.018365661969845333
1686631499,0.014998482134141724
1686631511,0.02271441771140151
1686631535,0.040074172248035983
1686631547,0.048066487267642746
1686631559,0.018831609179561254
1686631571,0.034257277676526284
1686631583,0.014368205979256694
1686631595,0.032215927366083894
1686631607,0.028956798049210756
1686631619,0.021814145893616066
1686631631,0.025472520478885593
1686631643,0.01497192357309892
1686631655,0.034566582394756827
1686631667,0.019725533344602202
1686631679,0.015947564422501174
1686631691,0.039927244427627411
1686631703,0.030762838020999762
1686631715,0.018389793328879766
1686631727,0.020677684510338578
1686631739,0.024291427484789672
1686631751,0.030189059850097908
1686631763,0.036382128089233393
1686631775,0.029333292562794452
1686631787,0.0123654571780729
1686631799,0.026855224556452654
1686631811,0.025471184793293826
1686631823,0.133167923924861537
1686631835,0.014394073911190646
1686631847,0.017928358331728628
1686631859,0.049680519016286291
1686631871,0.025061978992587254
1686631883,0.032419395166398102
1686631895,0.012438842116521832
1686631907,0.03444072592908045
1686631919,0.021994366334119494
1686631931,0.027704342156247726
1686631943,0.112110939731608174
1686631955,0.015397218500849151
1686631967,0.015087772828955774
1686631979,0.007042410730853972
1686631991,0.030094863474232469
1686632003,0.014132163750050324
1686632015,0.013670906311084771
1686632027,0.018970015301458695
1686632039,0.015556800404339211
1686632051,0.022651812538618238
1686632063,0.020504425380395541
1686632075,0.012710309830989276
1686632087,0.026605180905040011
1686632099,0.009935877576544651
1686632111,0.017706782134132561
1686632123,0.020150820549362399
1686632135,0.023667733185183729
1686632147,0.030867362252386003
1686632159,0.033379905060776498
1686632171,0.018261450905526462
1686632183,0.009054247218331134
1686632195,0.009634263460650306
1686632207,0.017684886010103746
1686632219,0.033953305188425381
1686632231,0.033476347861573374
1686632243,0.023789033885501337
1686632255,0.021422794784048636
1686632267,0.008341554826502708
1686632279,0.084737267187680677
1686632291,0.032368068066837854
1686632303,0.011507619618113064
1686632315,0.048720319700988184
1686632327,0.183180408591231809
1686632339,0.013972787037263358
1686632351,0.053745156263574255
1686632363,0.014891022873439227
1686632375,0.040008697307948554
1686632387,0.035620285538955664
1686632399,0.009544181769863718
1686632411,0.071822241849123417
1686632423,0.015271884705101373
1686632435,0.048057195945593249
1686632447,0.012261753060417213
1686632459,0.020838103015447526
1686632471,0.017835489804874085
1686632483,0.02763770095874306
1686632495,0.021815191328740176
1686632507,0.057410807679248944
1686632519,0.031606056956355607
1686632531,0.063490340397653792
1686632543,0.025609210158878971
1686632555,0.043134593520227741
1686632567,0.028751458331846092
1686632579,0.040137844070409162
1686632591,0.009433358208030324
1686632603,0.039779271592884342
1686632615,0.044652156879185505
1686632627,0.008546845435277281
1686632639,0.062521630758102641
1686632651,0.034004144526909214
1686632663,0.036381601582516835
1686632675,0.008991843030729541
1686632687,0.043338557262751269
1686632699,0.024070832827590151
1686632711,0.05492154813996021
1686632723,0.010612228409500867
1686632735,0.009511869743211287
1686632747,0.014258485263336045
1686632759,0.032158686062198998
1686632771,0.04241343016458785
1686632783,0.073566649598599957
1686632795,0.014818919741361423
1686632807,0.0188161198896325
1686632819,0.021426375060417193
1686632831,0.060094947772834557
1686632843,0.005282973425211507
1686632855,0.179534620086618123
1686632867,0.046931773048556275
1686632879,0.012291762434449057
1686632891,0.029002535612430786
1686632903,0.011720983311207159
1686632915,0.114052620705664437
1686632927,0.018647548677628814
1686632939,0.027135379872184532
1686632951,0.00750117424039152
1686632963,0.040235265742527547
1686632975,0.042380555866227012
1686632987,0.015201285251518091
1686632999,0.006802757924677499
1686633011,0.026363473029585252
1686633023,0.025596449428273496
1686633035,0.01677279934618272
1686633047,0.00985614843912403
1686633059,0.01986955733451351
1686633071,0.029761778437608817
1686633083,0.042111864542997229
1686633095,0.067757778230653499
1686633107,0.014865293071619441
1686633119,0.069580170340967776
1686633131,0.030505349059400664
1686633155,0.027748639430453532
1686633167,0.055513732196066292
1686633179,0.018755935928853839
1686633191,0.091139140101774828
1686633203,0.047867703352258046
1686633215,0.022924162946679419
1686633227,0.019549234958001636
1686633239,0.268411095117825558
1686633251,0.124663467021132591
1686633263,0.021756028432916842
1686633275,0.01396874079837655
1686633287,0.020162618486048706
1686633299,0.020048121124642903
1686633311,0.050488612073605746
1686633323,0.0340239822470513
1686633335,0.028654622517284367
1686633347,0.025250298858246414
1686633359,0.012547577167467333
1686633371,0.061708841468280799
1686633383,0.011347006888003999
1686633395,0.037885468149605254
1686633407,0.007730725183646905
1686633419,0.00884443077136085
1686633431,0.017428400224912103
1686633443,0.008137125312430159
1686633455,0.019292572633593777
1686633467,0.086529249187411174
1686633479,0.011486062873759987
1686633491,0.013605294851190156
1686633515,0.095118914095622163
1686633527,0.014422680004139092
1686633539,0.008461598764328325
1686633551,0.063083816982097695
1686633563,0.009617777251915257
1686633575,0.022680913981831323
1686633587,0.012807329389333117
1686633599,0.006703149645017303
1686633611,0.028722484121058241
1686633623,0.022088793815409565
1686633635,0.028787859779888177
1686633647,0.006115482376884283
1686633659,0.076683709862348551
1686633671,0.035557602815457468
1686633683,0.012020308797448057
1686633695,0.044426824098430371
1686633707,0.013132057889248459
1686633719,0.025144067308349401
1686633731,0.015300799913490962
1686633743,0.020707014114941563
1686633755,0.03684188700553307
1686633767,0.016119028110934325
1686633779,0.012367378413174208
1686633791,0.014975206000908405
1686633803,0.010752343621506995
1686633815,0.020951710666221764
1686633827,0.007964034626923938
1686633839,0.024350357640034859
1686633851,0.031077505038164047
1686633863,0.028031386136538173
1686633875,0.022966519027471498
1686633887,0.019375837626053077
1686633899,0.011512614445279534
1686633911,0.013761993195878739
1686633923,0.005250450063200607
1686633935,0.016072313082900528
1686633947,0.017470290168006094
1686633959,0.008958893250312686
1686633971,0.008342812489155539
1686633983,0.015744468388431391
1686633995,0.045450729558930546
1686634007,0.052231947606303034
1686634019,0.036729719027000559
1686634031,0.007734303668476623
1686634043,0.021034338014139029
1686634055,0.010144445825807012
1686634067,0.077980196042706281
1686634079,0.037109218787387008
1686634091,0.055955248134763219
1686634103,0.06137381210704267
1686634115,0.008668028218197797
1686634127,0.012606573332478902
1686634139,0.00540992962750673
1686634151,0.019642685123023766
1686634163,0.031840250292973511
1686634175,0.009034246070978723
1686634187,0.010655812111701648
1686634199,0.008140048088826392
1686634211,0.055873502023675452
1686634223,0.058208815981401394
1686634235,0.046018563142149565
1686634247,0.015763530740765381
1686634259,0.019189717938079402
1686634271,0.023569521888886244
1686634283,0.008451132206175592
1686634295,0.037594094542556193
1686634307,0.006966676918571157
1686634319,0.016203569436646949
1686634331,0.047265485738399951
1686634343,0.020228816739077635
1686634355,0.047112471585805337
1686634367,0.017897024588595692
1686634379,0.018270585057378356
1686634391,0.030609390441705952
1686634403,0.040461344561593694
1686634427,0.014154942312180584
1686634439,0.019659722149504931
1686634451,0.025220123054935218
1686634463,0.018579876876771116
1686634475,0.106500367495879941
1686634487,0.008753829814662028
1686634499,0.019052867251529758
1686634511,0.059860529539539574
1686634523,0.020599767471865735
1686634535,0.038310823604614362
1686634547,0.020601666542556922
1686634559,0.021677633416593803
1686634571,0.027769436140342007
1686634583,0.00935593754683658
1686634595,0.016187275460377604
1686634607,0.014578497117522889
1686634619,0.024710426885938279
1686634631,0.055278397674750936
1686634643,0.00602707452256744
1686634655,0.042566647291715657
1686634667,0.015419523862340464
1686634679,0.058843262114182569
1686634691,0.03571533208290462
1686634703,0.030970510054868572
1686634715,0.026123508471333683
1686634727,0.015964178487594889
1686634739,0.00903347654279377
1686634751,0.012625032198129067
1686634763,0.023442451005454403
1686634775,0.025925534471808426
1686634787,0.019861362716846543
1686634799,0.020334000639044056
1686634811,0.044001547813859604
1686634823,0.0130309951335675
1686634835,0.025165564117105229
1686634847,0.064479739701477505
1686634859,0.035695724960949038
1686634871,0.030836503352869694
1686634883,0.012660722896072028
1686634895,0.010239129559783293
1686634907,0.023720147898508806
1686634919,0.009941583545609742
1686634931,0.014596672733568308
1686634943,0.010127420168515863
1686634955,0.025633809804588804
1686634967,0.014380400365209181
1686634979,0.00905648302026712
1686634991,0.031145591120126207
1686635003,0.008404101664614137
1686635015,0.01648627538595773
1686635027,0.014459329331352129
1686635039,0.046200656473471755
1686635051,0.015375192763514195
1686635063,0.014074446504290326
1686635087,0.020933413201910146
1686635099,0.006119103076368571
1686635111,0.039803899508776259
1686635123,0.01084471825012922
1686635135,0.014740288919511152
1686635147,0.010558327083263964
1686635159,0.005303665420334991
1686635171,0.019545078167581501
1686635183,0.012297061690117746
1686635195,0.094468767116952647
1686635207,0.010475144087828713
1686635219,0.021200617807886495
1686635231,0.034044529612655208
1686635243,0.010277159623109092
1686635255,0.024068282658612187
1686635267,0.007339339421101672
1686635279,0.016716631584402995
1686635291,0.056356344601678199
1686635303,0.030252545486751626
1686635315,0.01198410340265873
1686635327,0.013970751923950537
1686635339,0.024245926530581725
1686635351,0.034452831576757499
1686635363,0.00320094282845102
1686635375,0.007790034613768751
1686635387,0.027515017409397523
1686635399,0.053441719511862214
1686635411,0.039435362853823872
1686635423,0.025183459452245311
1686635435,0.01181617840047721
1686635447,0.018265527182068088
1686635459,0.017375891929942296
1686635471,0.015199760750344203
1686635483,0.015259615731718752
1686635495,0.017745253898478323
1686635507,0.017513618643241209
1686635519,0.016201852678019836
1686635531,0.067711995069433378
1686635543,0.023449394492367295
1686635555,0.024558020826724051
1686635567,0.031888731750253204
1686635579,0.060285610320576374
1686635591,0.018065207237365742
1686635603,0.039031223174884238
1686635615,0.11303282879485276
1686635627,0.206537061381403641
1686635639,0.024691106206038212
1686635651,0.126320633212285961
1686635663,0.023519019784664388
1686635687,0.022172930704016352
1686635699,0.034899481314501566
1686635711,0.015623711058288322
1686635723,0.016450282128845363
1686635735,0.0073874788908598
1686635747,0.023238861607163079
1686635759,0.017257684192760713
1686635771,0.01435289623816537
1686635783,0.007720197067515529
1686635795,0.020266144989371103
1686635807,0.071764363147128486
1686635819,0.008974225836979852
1686635831,0.051426686008914395
1686635843,0.02243772379490668
1686635855,0.006678142880393085
1686635867,0.019971528336995505
1686635879,0.048323840092430565
1686635891,0.026255209385755223
1686635903,0.017477713481183473
1686635915,0.015746549560118224
1686635927,0.034189630937502834
1686635939,0.035398165537151748
1686635951,0.033432867267417889
1686635963,0.007709180028036496
1686635975,0.03682530081032339
1686635987,0.053781139361252222
1686635999,0.034454899849746646
1686636011,0.066810053611941261
1686636023,0.020562050989253265
1686636035,0.03605600242753577
1686636047,0.036193121824718263
1686636059,0.022317150097079356
1686636071,0.013483969281945568
1686636083,0.014452331353045536
1686636095,0.034209613816918543
1686636107,0.010659243753079156
1686636119,0.012277064865427184
1686636131,0.05503378730332637
1686636143,0.027016357090329381
1686636155,0.022039557739482484
1686636167,0.006450530538465119
1686636179,0.055130334165418117
1686636191,0.05183673636052235
1686636203,0.01566260119110893
1686636215,0.023999023928147444
1686636227,0.021811374764014292
1686636239,0.011517056867311308
1686636251,0.024867972864864519
1686636263,0.010722606330089246
1686636275,0.022908696172107057
1686636287,0.008611312641868978
1686636299,0.014543861610621837
1686636311,0.018876321996867695
1686636323,0.019672979875022872
1686636335,0.012032136081655695
1686636347,0.032706522659762396
1686636359,0.017036476215427313
1686636371,0.036128038313298719
1686636383,0.031534968206405105
1686636395,0.01830113398351056
1686636407,0.027164782217913134
1686636419,0.017098268703112346
1686636431,0.040358918158408496
1686636443,0.008020225640669193
1686636455,0.043287824851971381
1686636467,0.012027162266287662
1686636479,0.144224234844334685
1686636491,0.041330866278217548
1686636503,0.013375055534249595
1686636515,0.015172228814995334
1686636527,0.023930267141974619
1686636539,0.08574203494127259
1686636563,0.031188475104315771
1686636575,0.037361777261761093
1686636587,0.036494904858990974
1686636599,0.013434311953625806
1686636611,0.015303153554422124
1686636623,0.014305649710363575
1686636635,0.031254897413876931
1686636647,0.02641997363530212
1686636659,0.007077633214846688
1686636671,0.037846139132115554
1686636683,0.011071238200314242
1686636695,0.028194740425721894
1686636707,0.022136087091434913
1686636719,0.022650719021832161
1686636731,0.016542764084483181
1686636743,0.018549050692683239
1686636755,0.033536159804861735
1686636767,0.029069068461986073
1686636779,0.025732312361391309
1686636791,0.017109257860150201
1686636803,0.028770157902617604
1686636815,0.02079607209681198
1686636827,0.003597353045811173
1686636839,0.032700027053225357
1686636851,0.011651021116634522
1686636863,0.016983957348561328
1686636875,0.047511910985610341
1686636887,0.008397940692413781
1686636899,0.025680753606791796
1686636911,0.018539075146608592
1686636923,0.00823620708162975
1686636935,0.011955106856990084
1686636947,0.01960225292522498
1686636959,0.033220199390680206
1686636971,0.024778910388130432
1686636983,0.04335486796048322
1686636995,0.014316971440281877
1686637007,0.007441809262529299
1686637019,0.013011600603008256
1686637031,0.022185901947256844
1686637043,0.01540148685878508
1686637055,0.026998157119755584
1686637067,0.040350396968945834
1686637079,0.036383091671050798
1686637091,0.011780801755244955
1686637103,0.137244288888440411
1686637115,0.017249911892496025
1686637127,0.043106991985394196
1686637139,0.037749315296818395
1686637151,0.062195355137694056
1686637163,0.034454923471366427
1686637175,0.016420766766692931
1686637187,0.006785268455866061
1686637199,0.011847989274395281
1686637211,0.066145387573569505
1686637223,0.006707501135318179
1686637235,0.048423203455328902
1686637247,0.008672041304235645
1686637259,0.031246475417106937
1686637271,0.024081145460359515
1686637283,0.012607035677192608
1686637295,0.012826036357307996
1686637307,0.030223242149913344
1686637319,0.011530380062979139
1686637331,0.75348344814825455
1686637343,0.039372286970408936
1686637355,0.093316707299121833
1686637367,0.010581553286370141
1686637379,0.010981400354305276
1686637391,0.025669058166398067
1686637403,0.078885930255691919
1686637415,0.005681563024587977
1686637427,0.028098662271827521
1686637439,0.04972436186954195
1686637451,0.01313451585713035
1686637463,0.062702034862822222
1686637475,0.024143277394496808
1686637487,0.022724387645504455
1686637499,0.0057029868517359
1686637511,0.031324790093912268
1686637523,0.09772902478081385
1686637535,0.017426158820558318
1686637547,0.017585338444562174
1686637559,0.019491648650730904
1686637571,0.040266852301478749
1686637583,0.0266596665700244
1686637595,0.027317283699238771
1686637607,0.049835733552869729
1686637619,0.008272588848575872
1686637631,0.010176253086542246
1686637643,0.01083825094009549
1686637655,0.024554666646105173
1686637667,0.035680662057075308
1686637679,0.008671212415026412
1686637703,0.055118288236256758
1686637715,0.018463233493046831
1686637727,0.431577761680134883
1686637739,0.007149143069780779
1686637751,0.011555109674816174
1686637763,0.029377725947234848
1686637775,0.013568989966494102
1686637787,0.021022934891809546
1686637799,0.020807282187976108
1686637811,0.055894122704875654
1686637823,0.01272675227918087
1686637835,0.016363104425726902
1686637847,0.024467158310851104
1686637859,0.009908816421960061
1686637871,0.019531928497544557
1686637883,0.154314016091249799
1686637895,0.147407149148332096
1686637907,0.363008116426611518
1686637919,0.175305679481369682
1686637931,0.152951010841157519
1686637943,0.160562080067375935
1686637955,0.091279838150703373
1686637967,0.033506758430988219
1686637979,0.021004427851677934
1686637991,0.022164970520858493
1686638003,0.020102418586101083
1686638015,0.006990209566769812
1686638027,0.020246689853337509
1686638039,0.02153706241581025
1686638051,0.009140683885728693
1686638063,0.008415987322880844
1686638075,0.021372467660499109
1686638087,0.024454974675352968
1686638099,0.00849927360137458
1686638111,0.013601356067484414
1686638123,0.051744615367369621
1686638135,0.038726208844135821
1686638147,0.03744763444094202
1686638159,0.017057926074037207
1686638171,0.032730368406796738
1686638183,0.017366730157676081
1686638195,0.044044927341961914
1686638207,0.018831519627537208
1686638219,0.037121204361670017
1686638231,0.023573084813733585
1686638243,0.021085275240631759
1686638255,0.022369568012664197
1686638267,0.028573336561689951
1686638279,0.023289714737748676
1686638291,0.021942240766523421
1686638303,0.029407428274962122
1686638315,0.064108367784831232
1686638327,0.018821480607745662
1686638339,0.018205963210574807
1686638351,0.012591359533784815
1686638363,0.013633858173629489
1686638375,0.024326603597676866
1686638387,0.01760397618109777
1686638399,0.027957648072871794
1686638411,0.008813364047665449
1686638423,0.034861595619363363
1686638435,0.017806937196970183
1686638447,0.023680056225918104
1686638459,0.009787576871595426
1686638471,0.018354925951398235
1686638483,0.011541313273818217
1686638495,0.026409450347259866
1686638507,0.025275146811737406
1686638519,0.049838820645447738
1686638531,0.024001344110043909
1686638543,0.076608777858327572
1686638555,0.01273063175776608
1686638567,0.026978901480617602
1686638579,0.008116410000138165
1686638591,0.010946992246897157
1686638603,0.046575513329452271
1686638615,0.026866128032177143
1686638627,0.007247098446081432
1686638639,0.70862143543216407
1686638651,0.025803348917509601
1686638663,0.039237936722931646
1686638675,0.021092239455076653
1686638687,0.038200519263755308
1686638699,0.015103657763459969
1686638711,0.030848957860749522
1686638723,0.031475862859537655
1686638735,0.041090656307532668
1686638747,0.017528490319277597
1686638759,0.039915417137257799
1686638771,0.044858152647506451
1686638783,0.008008883937864288
1686638795,0.034320859771254397
1686638807,0.012897188571684598
1686638819,0.056456597002404226
1686638831,0.01219070495655565
1686638843,0.020895672877235425
1686638855,0.037038628940152234
1686638867,0.08200017784881908
1686638879,0.119808793903628682
1686638891,0.059621220326337446
1686638903,0.021599296682238412
1686638915,0.0259818826609243
1686638927,0.0041250903274536
1686638939,0.027738756294654889
1686638951,0.017144089063059355
1686638963,0.011966795524648138
1686638975,0.009126575943370106
1686638987,0.01773430772110092
1686638999,0.018706230281032865
1686639011,0.037200931281262423
1686639023,0.027510217809836587
1686639035,0.031901790224933475
1686639047,0.023818328601240101
1686639059,0.013518380006154487
1686639071,0.029155629334533201
1686639083,0.05354955101101719
1686639095,0.022142260024824045
1686639107,0.021097090251859355
1686639119,0.014370079235232958
1686639131,0.01992818513622178
1686639143,0.013770946220895687
1686639155,0.013709123467152821
1686639167,0.026381144942859199
1686639179,0.00773961882829445
1686639191,0.015787439920200603
1686639203,0.017273492174025772
1686639215,0.00987549227447964
1686639227,0.043324932562924806
1686639239,0.008169875862749252
1686639251,0.015632386090591302
1686639263,0.178880857355351731
1686639275,0.016336540807771469
1686639287,0.014759474194207846
1686639299,0.005088949945891006
1686639311,0.021232541496580014
1686639323,0.010744592793789609
1686639335,0.025106002231646175
1686639347,0.024000873182896621
1686639359,0.009320274458779274
1686639371,0.01907785498685504
1686639383,0.046567607747178514
1686639395,0.020688071081792846
1686639407,0.017664857442074874
1686639419,0.032400493361145431
1686639431,0.026032012677127278
1686639443,0.008850619157037973
1686639455,0.011879911691721514
1686639467,0.010443526752246434
1686639479,0.057344876810670821
1686639491,0.027420999145244318
1686639503,0.010115381232191078
1686639515,0.034809156397259062
1686639527,0.02551939943058743
1686639539,0.029497939417139627
1686639551,0.03172400570387465
1686639563,0.024812965992901854
1686639575,0.009851822757102099
1686639587,0.009919366201532672
1686639599,0.030239509244406992
1686639611,0.051752410280056892
1686639623,0.012913622289101864
1686639635,0.025277600513737115
1686639647,0.025934661286856247
1686639659,0.021615247430988159
1686639671,0.021856987991519157
1686639683,0.071241720162530694
1686639695,0.031036072251887507
1686639707,0.006498269741655132
1686639719,0.119526409664091268
1686639731,0.017256369775838447
1686639743,0.074363641286845388
1686639755,0.011715095271287981
1686639767,0.019613563771148195
1686639779,0.009297159109832267
1686639791,0.025886645082958428
1686639803,0.035839478962136244
1686639815,0.041016482114493404
1686639827,0.020091115447777978
1686639839,0.015126908764399977
1686639851,0.023737160543383408
1686639863,0.038049362462552686
1686639875,0.013780187373221253
1686639887,0.020664026323510842
1686639899,0.096622068027553764
1686639911,0.094317840166833536
1686639923,0.061907199057973886
1686639935,0.0070926488073363
1686639947,0.054400332971293846
1686639959,0.018196250026883083
1686639971,0.041834760755207366
1686639983,0.052562837850896172
1686639995,0.034573796852494312
1686640007,0.006431935911744835
1686640019,0.016440859829462854
1686640031,0.041621384030393601
1686640043,0.050253610428812596
1686640055,0.014382037582457701
1686640067,0.010935727950882924
1686640079,0.02532790186252697
1686640091,0.017188098050287705
1686640103,0.045380158747993355
1686640127,0.022386018991609769
1686640139,0.016061276606867454
1686640151,0.017401292717332503
1686640163,0.075179654466753427
1686640175,0.019523604266324043
1686640187,0.015168719876786871
1686640199,0.114014893866627582
1686640211,0.200612878679165425
1686640223,0.028168141873197321
1686640235,0.025709997071852497
1686640247,0.024856968483499039
1686640259,0.016775025634203261
1686640271,0.038441297916544492
1686640283,0.015028092401466308
1686640295,0.019898438648061095
1686640307,0.037165159597160154
1686640319,0.016864510632282321
1686640331,0.023027489713528825
1686640343,0.041187409713449271
1686640355,0.012533138715042171
1686640367,0.375561196806803408
1686640379,0.018127577285372776
1686640391,0.025808319737499024
1686640403,0.021158583265473663
1686640415,0.021057858580319329
1686640427,0.012168993004586736
1686640439,0.010075778887194948
